Pris;Kommune;Dato
13397;Fanø;2015-02-01
13539;Fanø;2015-03-01
13630;Fanø;2015-04-01
12932;Fanø;2015-05-01
12826;Fanø;2015-06-01
12898;Fanø;2015-07-01
12738;Fanø;2015-08-01
12571;Fanø;2015-09-01
12456;Fanø;2015-10-01
11999;Fanø;2015-11-01
12277;Fanø;2015-12-01
12422;Fanø;2016-01-01
12094;Fanø;2016-02-01
12163;Fanø;2016-03-01
12195;Fanø;2016-04-01
12277;Fanø;2016-05-01
12018;Fanø;2016-06-01
11926;Fanø;2016-07-01
11703;Fanø;2016-08-01
11818;Fanø;2016-09-01
11112;Fanø;2016-10-01
11129;Fanø;2016-11-01
11445;Fanø;2016-12-01
11544;Fanø;2017-01-01
11341;Fanø;2017-02-01
11228;Fanø;2017-03-01
11364;Fanø;2017-04-01
11315;Fanø;2017-05-01
11490;Fanø;2017-06-01
11083;Fanø;2017-07-01
11075;Fanø;2017-08-01
11429;Fanø;2017-09-01
11357;Fanø;2017-10-01
11511;Fanø;2017-11-01
11617;Fanø;2017-12-01
9892;Fredericia;2004-01-01
9966;Fredericia;2004-02-01
9677;Fredericia;2004-03-01
9509;Fredericia;2004-04-01
9474;Fredericia;2004-05-01
9551;Fredericia;2004-06-01
9452;Fredericia;2004-07-01
9535;Fredericia;2004-08-01
9573;Fredericia;2004-09-01
9996;Fredericia;2004-10-01
10742;Fredericia;2004-11-01
11318;Fredericia;2004-12-01
11411;Fredericia;2005-01-01
11400;Fredericia;2005-02-01
11318;Fredericia;2005-03-01
11567;Fredericia;2005-04-01
12016;Fredericia;2005-05-01
12968;Fredericia;2005-06-01
12422;Fredericia;2005-07-01
12537;Fredericia;2005-08-01
12384;Fredericia;2005-09-01
13023;Fredericia;2005-10-01
12726;Fredericia;2005-11-01
13062;Fredericia;2005-12-01
13410;Fredericia;2006-01-01
13693;Fredericia;2006-02-01
12885;Fredericia;2006-03-01
13103;Fredericia;2006-04-01
13250;Fredericia;2006-05-01
13551;Fredericia;2006-06-01
14114;Fredericia;2006-07-01
14464;Fredericia;2006-08-01
14196;Fredericia;2006-09-01
14540;Fredericia;2006-10-01
14939;Fredericia;2006-11-01
15530;Fredericia;2006-12-01
15514;Fredericia;2007-01-01
15933;Fredericia;2007-02-01
16263;Fredericia;2007-03-01
16176;Fredericia;2007-04-01
15869;Fredericia;2007-05-01
16568;Fredericia;2007-06-01
16706;Fredericia;2007-07-01
17017;Fredericia;2007-08-01
16964;Fredericia;2007-09-01
16651;Fredericia;2007-10-01
16725;Fredericia;2007-11-01
16996;Fredericia;2007-12-01
17330;Fredericia;2008-01-01
17197;Fredericia;2008-02-01
17241;Fredericia;2008-03-01
17158;Fredericia;2008-04-01
16968;Fredericia;2008-05-01
17284;Fredericia;2008-06-01
17170;Fredericia;2008-07-01
16971;Fredericia;2008-08-01
16771;Fredericia;2008-09-01
16780;Fredericia;2008-10-01
16578;Fredericia;2008-11-01
16600;Fredericia;2008-12-01
16345;Fredericia;2009-01-01
16122;Fredericia;2009-02-01
15830;Fredericia;2009-03-01
15793;Fredericia;2009-04-01
15410;Fredericia;2009-05-01
15690;Fredericia;2009-06-01
15583;Fredericia;2009-07-01
15699;Fredericia;2009-08-01
15289;Fredericia;2009-09-01
15279;Fredericia;2009-10-01
15640;Fredericia;2009-11-01
15659;Fredericia;2009-12-01
15618;Fredericia;2010-01-01
15755;Fredericia;2010-02-01
15586;Fredericia;2010-03-01
15428;Fredericia;2010-04-01
15214;Fredericia;2010-05-01
15188;Fredericia;2010-06-01
15277;Fredericia;2010-07-01
15438;Fredericia;2010-08-01
15156;Fredericia;2010-09-01
15065;Fredericia;2010-10-01
15523;Fredericia;2010-11-01
15278;Fredericia;2010-12-01
14987;Fredericia;2011-01-01
14837;Fredericia;2011-02-01
14911;Fredericia;2011-03-01
15263;Fredericia;2011-04-01
15158;Fredericia;2011-05-01
14901;Fredericia;2011-06-01
15054;Fredericia;2011-07-01
15083;Fredericia;2011-08-01
14905;Fredericia;2011-09-01
14710;Fredericia;2011-10-01
15324;Fredericia;2011-11-01
15395;Fredericia;2011-12-01
15437;Fredericia;2012-01-01
15067;Fredericia;2012-02-01
15347;Fredericia;2012-03-01
15380;Fredericia;2012-04-01
15243;Fredericia;2012-05-01
15308;Fredericia;2012-06-01
14929;Fredericia;2012-07-01
14708;Fredericia;2012-08-01
14394;Fredericia;2012-09-01
14518;Fredericia;2012-10-01
14369;Fredericia;2012-11-01
14622;Fredericia;2012-12-01
14612;Fredericia;2013-01-01
14579;Fredericia;2013-02-01
14833;Fredericia;2013-03-01
14721;Fredericia;2013-04-01
14972;Fredericia;2013-05-01
15037;Fredericia;2013-06-01
15084;Fredericia;2013-07-01
14995;Fredericia;2013-08-01
14583;Fredericia;2013-09-01
14539;Fredericia;2013-10-01
14002;Fredericia;2013-11-01
14443;Fredericia;2013-12-01
14429;Fredericia;2014-01-01
14295;Fredericia;2014-02-01
14225;Fredericia;2014-03-01
14206;Fredericia;2014-04-01
14082;Fredericia;2014-05-01
13778;Fredericia;2014-06-01
14017;Fredericia;2014-07-01
13967;Fredericia;2014-08-01
14268;Fredericia;2014-09-01
14437;Fredericia;2014-10-01
14531;Fredericia;2014-11-01
14544;Fredericia;2014-12-01
14189;Fredericia;2015-01-01
14043;Fredericia;2015-02-01
14357;Fredericia;2015-03-01
14237;Fredericia;2015-04-01
14191;Fredericia;2015-05-01
14550;Fredericia;2015-06-01
14558;Fredericia;2015-07-01
14672;Fredericia;2015-08-01
15015;Fredericia;2015-09-01
15275;Fredericia;2015-10-01
15468;Fredericia;2015-11-01
15607;Fredericia;2015-12-01
15508;Fredericia;2016-01-01
15420;Fredericia;2016-02-01
15468;Fredericia;2016-03-01
15422;Fredericia;2016-04-01
15154;Fredericia;2016-05-01
14961;Fredericia;2016-06-01
15043;Fredericia;2016-07-01
15187;Fredericia;2016-08-01
15171;Fredericia;2016-09-01
15026;Fredericia;2016-10-01
15133;Fredericia;2016-11-01
15168;Fredericia;2016-12-01
14921;Fredericia;2017-01-01
15124;Fredericia;2017-02-01
15278;Fredericia;2017-03-01
15367;Fredericia;2017-04-01
15301;Fredericia;2017-05-01
15326;Fredericia;2017-06-01
15519;Fredericia;2017-07-01
15103;Fredericia;2017-08-01
15048;Fredericia;2017-09-01
15252;Fredericia;2017-10-01
15686;Fredericia;2017-11-01
15777;Fredericia;2017-12-01
7005;Haderslev;2004-01-01
7021;Haderslev;2004-02-01
7095;Haderslev;2004-03-01
7159;Haderslev;2004-04-01
7063;Haderslev;2004-05-01
7046;Haderslev;2004-06-01
7051;Haderslev;2004-07-01
6934;Haderslev;2004-08-01
6747;Haderslev;2004-09-01
6687;Haderslev;2004-10-01
6851;Haderslev;2004-11-01
6939;Haderslev;2004-12-01
7108;Haderslev;2005-01-01
7218;Haderslev;2005-02-01
7520;Haderslev;2005-03-01
7309;Haderslev;2005-04-01
7314;Haderslev;2005-05-01
7720;Haderslev;2005-06-01
7622;Haderslev;2005-07-01
7945;Haderslev;2005-08-01
7526;Haderslev;2005-09-01
7458;Haderslev;2005-10-01
7805;Haderslev;2005-11-01
7985;Haderslev;2005-12-01
8176;Haderslev;2006-01-01
7895;Haderslev;2006-02-01
8161;Haderslev;2006-03-01
8194;Haderslev;2006-04-01
8115;Haderslev;2006-05-01
8163;Haderslev;2006-06-01
8410;Haderslev;2006-07-01
8027;Haderslev;2006-08-01
8385;Haderslev;2006-09-01
8637;Haderslev;2006-10-01
8870;Haderslev;2006-11-01
9032;Haderslev;2006-12-01
9696;Haderslev;2007-01-01
9890;Haderslev;2007-02-01
9907;Haderslev;2007-03-01
9978;Haderslev;2007-04-01
10348;Haderslev;2007-05-01
10704;Haderslev;2007-06-01
10996;Haderslev;2007-07-01
11148;Haderslev;2007-08-01
11483;Haderslev;2007-09-01
11525;Haderslev;2007-10-01
11458;Haderslev;2007-11-01
11637;Haderslev;2007-12-01
11722;Haderslev;2008-01-01
11710;Haderslev;2008-02-01
11715;Haderslev;2008-03-01
11452;Haderslev;2008-04-01
11780;Haderslev;2008-05-01
11795;Haderslev;2008-06-01
11631;Haderslev;2008-07-01
11616;Haderslev;2008-08-01
11623;Haderslev;2008-09-01
11283;Haderslev;2008-10-01
11293;Haderslev;2008-11-01
11160;Haderslev;2008-12-01
11002;Haderslev;2009-01-01
10846;Haderslev;2009-02-01
10793;Haderslev;2009-03-01
10714;Haderslev;2009-04-01
10713;Haderslev;2009-05-01
10846;Haderslev;2009-06-01
10864;Haderslev;2009-07-01
10735;Haderslev;2009-08-01
10724;Haderslev;2009-09-01
10589;Haderslev;2009-10-01
10456;Haderslev;2009-11-01
10473;Haderslev;2009-12-01
10410;Haderslev;2010-01-01
10502;Haderslev;2010-02-01
10543;Haderslev;2010-03-01
10489;Haderslev;2010-04-01
10560;Haderslev;2010-05-01
10591;Haderslev;2010-06-01
10513;Haderslev;2010-07-01
10492;Haderslev;2010-08-01
10464;Haderslev;2010-09-01
10604;Haderslev;2010-10-01
10453;Haderslev;2010-11-01
10547;Haderslev;2010-12-01
10562;Haderslev;2011-01-01
10440;Haderslev;2011-02-01
10269;Haderslev;2011-03-01
10300;Haderslev;2011-04-01
10161;Haderslev;2011-05-01
10181;Haderslev;2011-06-01
10175;Haderslev;2011-07-01
10265;Haderslev;2011-08-01
10186;Haderslev;2011-09-01
10123;Haderslev;2011-10-01
10020;Haderslev;2011-11-01
9916;Haderslev;2011-12-01
9737;Haderslev;2012-01-01
9603;Haderslev;2012-02-01
9564;Haderslev;2012-03-01
9576;Haderslev;2012-04-01
9342;Haderslev;2012-05-01
9260;Haderslev;2012-06-01
9310;Haderslev;2012-07-01
9216;Haderslev;2012-08-01
9185;Haderslev;2012-09-01
9248;Haderslev;2012-10-01
9188;Haderslev;2012-11-01
9234;Haderslev;2012-12-01
9264;Haderslev;2013-01-01
9273;Haderslev;2013-02-01
9182;Haderslev;2013-03-01
9259;Haderslev;2013-04-01
9165;Haderslev;2013-05-01
9130;Haderslev;2013-06-01
9017;Haderslev;2013-07-01
8945;Haderslev;2013-08-01
9132;Haderslev;2013-09-01
9153;Haderslev;2013-10-01
9023;Haderslev;2013-11-01
8950;Haderslev;2013-12-01
8903;Haderslev;2014-01-01
8932;Haderslev;2014-02-01
8986;Haderslev;2014-03-01
8932;Haderslev;2014-04-01
9052;Haderslev;2014-05-01
9036;Haderslev;2014-06-01
9019;Haderslev;2014-07-01
9052;Haderslev;2014-08-01
8953;Haderslev;2014-09-01
8973;Haderslev;2014-10-01
8975;Haderslev;2014-11-01
9006;Haderslev;2014-12-01
8961;Haderslev;2015-01-01
8858;Haderslev;2015-02-01
8786;Haderslev;2015-03-01
8840;Haderslev;2015-04-01
8866;Haderslev;2015-05-01
8751;Haderslev;2015-06-01
8871;Haderslev;2015-07-01
8868;Haderslev;2015-08-01
8844;Haderslev;2015-09-01
8906;Haderslev;2015-10-01
8905;Haderslev;2015-11-01
8945;Haderslev;2015-12-01
8936;Haderslev;2016-01-01
9035;Haderslev;2016-02-01
9095;Haderslev;2016-03-01
9149;Haderslev;2016-04-01
9259;Haderslev;2016-05-01
9285;Haderslev;2016-06-01
9185;Haderslev;2016-07-01
9130;Haderslev;2016-08-01
9157;Haderslev;2016-09-01
9165;Haderslev;2016-10-01
9068;Haderslev;2016-11-01
9104;Haderslev;2016-12-01
9067;Haderslev;2017-01-01
9043;Haderslev;2017-02-01
9071;Haderslev;2017-03-01
9156;Haderslev;2017-04-01
9126;Haderslev;2017-05-01
9095;Haderslev;2017-06-01
9069;Haderslev;2017-07-01
8983;Haderslev;2017-08-01
8960;Haderslev;2017-09-01
9004;Haderslev;2017-10-01
9066;Haderslev;2017-11-01
9149;Haderslev;2017-12-01
9801;Kolding;2004-01-01
9640;Kolding;2004-02-01
9777;Kolding;2004-03-01
9832;Kolding;2004-04-01
9872;Kolding;2004-05-01
10029;Kolding;2004-06-01
10011;Kolding;2004-07-01
10057;Kolding;2004-08-01
10341;Kolding;2004-09-01
10275;Kolding;2004-10-01
10610;Kolding;2004-11-01
10766;Kolding;2004-12-01
11064;Kolding;2005-01-01
10998;Kolding;2005-02-01
10996;Kolding;2005-03-01
11140;Kolding;2005-04-01
11420;Kolding;2005-05-01
11465;Kolding;2005-06-01
11488;Kolding;2005-07-01
11626;Kolding;2005-08-01
11760;Kolding;2005-09-01
12800;Kolding;2005-10-01
12961;Kolding;2005-11-01
13117;Kolding;2005-12-01
12867;Kolding;2006-01-01
13248;Kolding;2006-02-01
13628;Kolding;2006-03-01
13315;Kolding;2006-04-01
13713;Kolding;2006-05-01
13897;Kolding;2006-06-01
13939;Kolding;2006-07-01
13960;Kolding;2006-08-01
14016;Kolding;2006-09-01
14512;Kolding;2006-10-01
15203;Kolding;2006-11-01
15448;Kolding;2006-12-01
15475;Kolding;2007-01-01
15828;Kolding;2007-02-01
15953;Kolding;2007-03-01
15914;Kolding;2007-04-01
16083;Kolding;2007-05-01
16432;Kolding;2007-06-01
16649;Kolding;2007-07-01
16718;Kolding;2007-08-01
16567;Kolding;2007-09-01
16563;Kolding;2007-10-01
16997;Kolding;2007-11-01
17260;Kolding;2007-12-01
17034;Kolding;2008-01-01
16902;Kolding;2008-02-01
16606;Kolding;2008-03-01
16719;Kolding;2008-04-01
16989;Kolding;2008-05-01
16757;Kolding;2008-06-01
16637;Kolding;2008-07-01
16662;Kolding;2008-08-01
16749;Kolding;2008-09-01
16438;Kolding;2008-10-01
16301;Kolding;2008-11-01
16211;Kolding;2008-12-01
16001;Kolding;2009-01-01
15932;Kolding;2009-02-01
15694;Kolding;2009-03-01
15777;Kolding;2009-04-01
15630;Kolding;2009-05-01
15456;Kolding;2009-06-01
15082;Kolding;2009-07-01
15007;Kolding;2009-08-01
15109;Kolding;2009-09-01
15037;Kolding;2009-10-01
14928;Kolding;2009-11-01
14723;Kolding;2009-12-01
14648;Kolding;2010-01-01
14528;Kolding;2010-02-01
14766;Kolding;2010-03-01
14470;Kolding;2010-04-01
14241;Kolding;2010-05-01
14332;Kolding;2010-06-01
14307;Kolding;2010-07-01
14257;Kolding;2010-08-01
14339;Kolding;2010-09-01
14281;Kolding;2010-10-01
14506;Kolding;2010-11-01
14349;Kolding;2010-12-01
14418;Kolding;2011-01-01
14578;Kolding;2011-02-01
14646;Kolding;2011-03-01
14568;Kolding;2011-04-01
14541;Kolding;2011-05-01
14448;Kolding;2011-06-01
14357;Kolding;2011-07-01
14292;Kolding;2011-08-01
14182;Kolding;2011-09-01
14124;Kolding;2011-10-01
14064;Kolding;2011-11-01
14109;Kolding;2011-12-01
14044;Kolding;2012-01-01
13735;Kolding;2012-02-01
13801;Kolding;2012-03-01
13830;Kolding;2012-04-01
13922;Kolding;2012-05-01
13906;Kolding;2012-06-01
13904;Kolding;2012-07-01
13767;Kolding;2012-08-01
13897;Kolding;2012-09-01
13865;Kolding;2012-10-01
13864;Kolding;2012-11-01
13798;Kolding;2012-12-01
13727;Kolding;2013-01-01
13806;Kolding;2013-02-01
13788;Kolding;2013-03-01
13559;Kolding;2013-04-01
13576;Kolding;2013-05-01
13545;Kolding;2013-06-01
13412;Kolding;2013-07-01
13213;Kolding;2013-08-01
13227;Kolding;2013-09-01
13250;Kolding;2013-10-01
13243;Kolding;2013-11-01
13188;Kolding;2013-12-01
13350;Kolding;2014-01-01
13193;Kolding;2014-02-01
13349;Kolding;2014-03-01
13539;Kolding;2014-04-01
13459;Kolding;2014-05-01
13434;Kolding;2014-06-01
13472;Kolding;2014-07-01
13610;Kolding;2014-08-01
13573;Kolding;2014-09-01
13562;Kolding;2014-10-01
13550;Kolding;2014-11-01
13633;Kolding;2014-12-01
13682;Kolding;2015-01-01
13599;Kolding;2015-02-01
13649;Kolding;2015-03-01
13718;Kolding;2015-04-01
13717;Kolding;2015-05-01
13614;Kolding;2015-06-01
13832;Kolding;2015-07-01
13794;Kolding;2015-08-01
13670;Kolding;2015-09-01
13881;Kolding;2015-10-01
13716;Kolding;2015-11-01
13582;Kolding;2015-12-01
13696;Kolding;2016-01-01
13580;Kolding;2016-02-01
13514;Kolding;2016-03-01
13549;Kolding;2016-04-01
13552;Kolding;2016-05-01
13691;Kolding;2016-06-01
13572;Kolding;2016-07-01
13609;Kolding;2016-08-01
13707;Kolding;2016-09-01
13804;Kolding;2016-10-01
13689;Kolding;2016-11-01
13775;Kolding;2016-12-01
13707;Kolding;2017-01-01
13811;Kolding;2017-02-01
13665;Kolding;2017-03-01
13909;Kolding;2017-04-01
13905;Kolding;2017-05-01
14270;Kolding;2017-06-01
14366;Kolding;2017-07-01
14457;Kolding;2017-08-01
14312;Kolding;2017-09-01
14426;Kolding;2017-10-01
14423;Kolding;2017-11-01
14388;Kolding;2017-12-01
7064;Sønderborg;2004-01-01
7228;Sønderborg;2004-02-01
7102;Sønderborg;2004-03-01
7401;Sønderborg;2004-04-01
7298;Sønderborg;2004-05-01
7365;Sønderborg;2004-06-01
7470;Sønderborg;2004-07-01
7432;Sønderborg;2004-08-01
7411;Sønderborg;2004-09-01
7580;Sønderborg;2004-10-01
7555;Sønderborg;2004-11-01
7669;Sønderborg;2004-12-01
7980;Sønderborg;2005-01-01
8071;Sønderborg;2005-02-01
8014;Sønderborg;2005-03-01
7976;Sønderborg;2005-04-01
8026;Sønderborg;2005-05-01
7899;Sønderborg;2005-06-01
7997;Sønderborg;2005-07-01
8198;Sønderborg;2005-08-01
8449;Sønderborg;2005-09-01
8429;Sønderborg;2005-10-01
8263;Sønderborg;2005-11-01
8135;Sønderborg;2005-12-01
8292;Sønderborg;2006-01-01
8195;Sønderborg;2006-02-01
7970;Sønderborg;2006-03-01
8012;Sønderborg;2006-04-01
8248;Sønderborg;2006-05-01
8324;Sønderborg;2006-06-01
8189;Sønderborg;2006-07-01
8722;Sønderborg;2006-08-01
8735;Sønderborg;2006-09-01
8607;Sønderborg;2006-10-01
8705;Sønderborg;2006-11-01
9427;Sønderborg;2006-12-01
9777;Sønderborg;2007-01-01
10122;Sønderborg;2007-02-01
10082;Sønderborg;2007-03-01
10169;Sønderborg;2007-04-01
10739;Sønderborg;2007-05-01
11024;Sønderborg;2007-06-01
11281;Sønderborg;2007-07-01
11306;Sønderborg;2007-08-01
10745;Sønderborg;2007-09-01
10900;Sønderborg;2007-10-01
10964;Sønderborg;2007-11-01
11001;Sønderborg;2007-12-01
10760;Sønderborg;2008-01-01
10975;Sønderborg;2008-02-01
10838;Sønderborg;2008-03-01
10441;Sønderborg;2008-04-01
11243;Sønderborg;2008-05-01
11347;Sønderborg;2008-06-01
11425;Sønderborg;2008-07-01
11152;Sønderborg;2008-08-01
10954;Sønderborg;2008-09-01
11046;Sønderborg;2008-10-01
11036;Sønderborg;2008-11-01
11004;Sønderborg;2008-12-01
10798;Sønderborg;2009-01-01
10922;Sønderborg;2009-02-01
10843;Sønderborg;2009-03-01
10569;Sønderborg;2009-04-01
10512;Sønderborg;2009-05-01
10420;Sønderborg;2009-06-01
10365;Sønderborg;2009-07-01
10559;Sønderborg;2009-08-01
10577;Sønderborg;2009-09-01
10315;Sønderborg;2009-10-01
10172;Sønderborg;2009-11-01
10296;Sønderborg;2009-12-01
10419;Sønderborg;2010-01-01
10472;Sønderborg;2010-02-01
10478;Sønderborg;2010-03-01
10527;Sønderborg;2010-04-01
10401;Sønderborg;2010-05-01
10246;Sønderborg;2010-06-01
10288;Sønderborg;2010-07-01
10250;Sønderborg;2010-08-01
10013;Sønderborg;2010-09-01
9911;Sønderborg;2010-10-01
9705;Sønderborg;2010-11-01
9819;Sønderborg;2010-12-01
9711;Sønderborg;2011-01-01
9746;Sønderborg;2011-02-01
9698;Sønderborg;2011-03-01
9631;Sønderborg;2011-04-01
9755;Sønderborg;2011-05-01
9571;Sønderborg;2011-06-01
9462;Sønderborg;2011-07-01
9457;Sønderborg;2011-08-01
9430;Sønderborg;2011-09-01
9375;Sønderborg;2011-10-01
9320;Sønderborg;2011-11-01
9238;Sønderborg;2011-12-01
9153;Sønderborg;2012-01-01
9039;Sønderborg;2012-02-01
9077;Sønderborg;2012-03-01
9077;Sønderborg;2012-04-01
9064;Sønderborg;2012-05-01
9142;Sønderborg;2012-06-01
8987;Sønderborg;2012-07-01
9109;Sønderborg;2012-08-01
8993;Sønderborg;2012-09-01
8717;Sønderborg;2012-10-01
8756;Sønderborg;2012-11-01
8696;Sønderborg;2012-12-01
8797;Sønderborg;2013-01-01
8822;Sønderborg;2013-02-01
8605;Sønderborg;2013-03-01
8620;Sønderborg;2013-04-01
8732;Sønderborg;2013-05-01
8645;Sønderborg;2013-06-01
8689;Sønderborg;2013-07-01
8691;Sønderborg;2013-08-01
8571;Sønderborg;2013-09-01
8555;Sønderborg;2013-10-01
8592;Sønderborg;2013-11-01
8577;Sønderborg;2013-12-01
8490;Sønderborg;2014-01-01
8509;Sønderborg;2014-02-01
8473;Sønderborg;2014-03-01
8552;Sønderborg;2014-04-01
8491;Sønderborg;2014-05-01
8659;Sønderborg;2014-06-01
8628;Sønderborg;2014-07-01
8600;Sønderborg;2014-08-01
8587;Sønderborg;2014-09-01
8584;Sønderborg;2014-10-01
8761;Sønderborg;2014-11-01
8616;Sønderborg;2014-12-01
8572;Sønderborg;2015-01-01
8603;Sønderborg;2015-02-01
8479;Sønderborg;2015-03-01
8432;Sønderborg;2015-04-01
8605;Sønderborg;2015-05-01
8476;Sønderborg;2015-06-01
8354;Sønderborg;2015-07-01
8403;Sønderborg;2015-08-01
8355;Sønderborg;2015-09-01
8533;Sønderborg;2015-10-01
8474;Sønderborg;2015-11-01
8426;Sønderborg;2015-12-01
8485;Sønderborg;2016-01-01
8589;Sønderborg;2016-02-01
8648;Sønderborg;2016-03-01
8800;Sønderborg;2016-04-01
8722;Sønderborg;2016-05-01
8767;Sønderborg;2016-06-01
8743;Sønderborg;2016-07-01
8720;Sønderborg;2016-08-01
8590;Sønderborg;2016-09-01
8548;Sønderborg;2016-10-01
8392;Sønderborg;2016-11-01
8401;Sønderborg;2016-12-01
8307;Sønderborg;2017-01-01
8305;Sønderborg;2017-02-01
8270;Sønderborg;2017-03-01
8359;Sønderborg;2017-04-01
8267;Sønderborg;2017-05-01
8152;Sønderborg;2017-06-01
8242;Sønderborg;2017-07-01
8238;Sønderborg;2017-08-01
8311;Sønderborg;2017-09-01
8448;Sønderborg;2017-10-01
8476;Sønderborg;2017-11-01
8369;Sønderborg;2017-12-01
5282;Tønder;2004-01-01
5287;Tønder;2004-02-01
5351;Tønder;2004-03-01
5347;Tønder;2004-04-01
5099;Tønder;2004-05-01
5061;Tønder;2004-06-01
5070;Tønder;2004-07-01
5068;Tønder;2004-08-01
5102;Tønder;2004-09-01
5042;Tønder;2004-10-01
5072;Tønder;2004-11-01
4989;Tønder;2004-12-01
4917;Tønder;2005-01-01
4930;Tønder;2005-02-01
5002;Tønder;2005-03-01
5081;Tønder;2005-04-01
5173;Tønder;2005-05-01
5087;Tønder;2005-06-01
5224;Tønder;2005-07-01
5193;Tønder;2005-08-01
5234;Tønder;2005-09-01
5268;Tønder;2005-10-01
5387;Tønder;2005-11-01
5345;Tønder;2005-12-01
5371;Tønder;2006-01-01
5328;Tønder;2006-02-01
5611;Tønder;2006-03-01
5633;Tønder;2006-04-01
5719;Tønder;2006-05-01
5772;Tønder;2006-06-01
5766;Tønder;2006-07-01
5842;Tønder;2006-08-01
5966;Tønder;2006-09-01
6048;Tønder;2006-10-01
6037;Tønder;2006-11-01
6127;Tønder;2006-12-01
6152;Tønder;2007-01-01
6406;Tønder;2007-02-01
6584;Tønder;2007-03-01
6543;Tønder;2007-04-01
7558;Tønder;2007-05-01
7427;Tønder;2007-06-01
7343;Tønder;2007-07-01
7477;Tønder;2007-08-01
7355;Tønder;2007-09-01
7333;Tønder;2007-10-01
7470;Tønder;2007-11-01
7630;Tønder;2007-12-01
7254;Tønder;2008-01-01
7207;Tønder;2008-02-01
7377;Tønder;2008-03-01
7524;Tønder;2008-04-01
7428;Tønder;2008-05-01
7650;Tønder;2008-06-01
7545;Tønder;2008-07-01
7554;Tønder;2008-08-01
7630;Tønder;2008-09-01
7823;Tønder;2008-10-01
7805;Tønder;2008-11-01
7834;Tønder;2008-12-01
7700;Tønder;2009-01-01
7281;Tønder;2009-02-01
7274;Tønder;2009-03-01
7258;Tønder;2009-04-01
7250;Tønder;2009-05-01
7209;Tønder;2009-06-01
7189;Tønder;2009-07-01
7241;Tønder;2009-08-01
7389;Tønder;2009-09-01
7316;Tønder;2009-10-01
7104;Tønder;2009-11-01
7054;Tønder;2009-12-01
6980;Tønder;2010-01-01
6843;Tønder;2010-02-01
6915;Tønder;2010-03-01
6945;Tønder;2010-04-01
6921;Tønder;2010-05-01
6904;Tønder;2010-06-01
6843;Tønder;2010-07-01
6805;Tønder;2010-08-01
6826;Tønder;2010-09-01
6758;Tønder;2010-10-01
6731;Tønder;2010-11-01
6660;Tønder;2010-12-01
6675;Tønder;2011-01-01
6602;Tønder;2011-02-01
6680;Tønder;2011-03-01
6612;Tønder;2011-04-01
6579;Tønder;2011-05-01
6505;Tønder;2011-06-01
6434;Tønder;2011-07-01
6423;Tønder;2011-08-01
6417;Tønder;2011-09-01
6384;Tønder;2011-10-01
6310;Tønder;2011-11-01
6260;Tønder;2011-12-01
6202;Tønder;2012-01-01
6209;Tønder;2012-02-01
6254;Tønder;2012-03-01
6219;Tønder;2012-04-01
6101;Tønder;2012-05-01
6037;Tønder;2012-06-01
6058;Tønder;2012-07-01
6057;Tønder;2012-08-01
6078;Tønder;2012-09-01
6044;Tønder;2012-10-01
5979;Tønder;2012-11-01
5984;Tønder;2012-12-01
5853;Tønder;2013-01-01
5821;Tønder;2013-02-01
5859;Tønder;2013-03-01
5924;Tønder;2013-04-01
5920;Tønder;2013-05-01
5954;Tønder;2013-06-01
6024;Tønder;2013-07-01
6045;Tønder;2013-08-01
6001;Tønder;2013-09-01
6015;Tønder;2013-10-01
6039;Tønder;2013-11-01
6004;Tønder;2013-12-01
5988;Tønder;2014-01-01
5975;Tønder;2014-02-01
6059;Tønder;2014-03-01
6096;Tønder;2014-04-01
5957;Tønder;2014-05-01
5985;Tønder;2014-06-01
6031;Tønder;2014-07-01
6015;Tønder;2014-08-01
5930;Tønder;2014-09-01
6009;Tønder;2014-10-01
5994;Tønder;2014-11-01
6013;Tønder;2014-12-01
6018;Tønder;2015-01-01
6051;Tønder;2015-02-01
5842;Tønder;2015-03-01
5804;Tønder;2015-04-01
5728;Tønder;2015-05-01
5684;Tønder;2015-06-01
5782;Tønder;2015-07-01
5695;Tønder;2015-08-01
5605;Tønder;2015-09-01
5637;Tønder;2015-10-01
5632;Tønder;2015-11-01
5606;Tønder;2015-12-01
5677;Tønder;2016-01-01
5616;Tønder;2016-02-01
5575;Tønder;2016-03-01
5570;Tønder;2016-04-01
5519;Tønder;2016-05-01
5572;Tønder;2016-06-01
5518;Tønder;2016-07-01
5480;Tønder;2016-08-01
5504;Tønder;2016-09-01
5532;Tønder;2016-10-01
5469;Tønder;2016-11-01
5506;Tønder;2016-12-01
5474;Tønder;2017-01-01
5426;Tønder;2017-02-01
5514;Tønder;2017-03-01
5428;Tønder;2017-04-01
5414;Tønder;2017-05-01
5443;Tønder;2017-06-01
5524;Tønder;2017-07-01
5553;Tønder;2017-08-01
5515;Tønder;2017-09-01
5617;Tønder;2017-10-01
5709;Tønder;2017-11-01
5727;Tønder;2017-12-01
6231;Varde;2004-01-01
6244;Varde;2004-02-01
6249;Varde;2004-03-01
6213;Varde;2004-04-01
6175;Varde;2004-05-01
6285;Varde;2004-06-01
6350;Varde;2004-07-01
6273;Varde;2004-08-01
6410;Varde;2004-09-01
6384;Varde;2004-10-01
6451;Varde;2004-11-01
6433;Varde;2004-12-01
6403;Varde;2005-01-01
