Pris;Kommune;Dato
20158;Region Sjælland;2008-09-01
19546;Region Sjælland;2008-10-01
17663;Region Sjælland;2008-11-01
17601;Region Sjælland;2008-12-01
17275;Region Sjælland;2009-01-01
16788;Region Sjælland;2009-02-01
16423;Region Sjælland;2009-03-01
16155;Region Sjælland;2009-04-01
16146;Region Sjælland;2009-05-01
16000;Region Sjælland;2009-06-01
17521;Region Sjælland;2009-07-01
17533;Region Sjælland;2009-08-01
17492;Region Sjælland;2009-09-01
17509;Region Sjælland;2009-10-01
16561;Region Sjælland;2009-11-01
16483;Region Sjælland;2009-12-01
16383;Region Sjælland;2010-01-01
16919;Region Sjælland;2010-02-01
16960;Region Sjælland;2010-03-01
16758;Region Sjælland;2010-04-01
16647;Region Sjælland;2010-05-01
16358;Region Sjælland;2010-06-01
16249;Region Sjælland;2010-07-01
16248;Region Sjælland;2010-08-01
16304;Region Sjælland;2010-09-01
16202;Region Sjælland;2010-10-01
16352;Region Sjælland;2010-11-01
16304;Region Sjælland;2010-12-01
15749;Region Sjælland;2011-01-01
15717;Region Sjælland;2011-02-01
15369;Region Sjælland;2011-03-01
15227;Region Sjælland;2011-04-01
15191;Region Sjælland;2011-05-01
15103;Region Sjælland;2011-06-01
15017;Region Sjælland;2011-07-01
15217;Region Sjælland;2011-08-01
15163;Region Sjælland;2011-09-01
15042;Region Sjælland;2011-10-01
15081;Region Sjælland;2011-11-01
14935;Region Sjælland;2011-12-01
14887;Region Sjælland;2012-01-01
14794;Region Sjælland;2012-02-01
14854;Region Sjælland;2012-03-01
14902;Region Sjælland;2012-04-01
14917;Region Sjælland;2012-05-01
14622;Region Sjælland;2012-06-01
14422;Region Sjælland;2012-07-01
14547;Region Sjælland;2012-08-01
14766;Region Sjælland;2012-09-01
14871;Region Sjælland;2012-10-01
14804;Region Sjælland;2012-11-01
14713;Region Sjælland;2012-12-01
14598;Region Sjælland;2013-01-01
14406;Region Sjælland;2013-02-01
14303;Region Sjælland;2013-03-01
14206;Region Sjælland;2013-04-01
13690;Region Sjælland;2013-05-01
14371;Region Sjælland;2013-06-01
14256;Region Sjælland;2013-07-01
14178;Region Sjælland;2013-08-01
14077;Region Sjælland;2013-09-01
14150;Region Sjælland;2013-10-01
14022;Region Sjælland;2013-11-01
14132;Region Sjælland;2013-12-01
14272;Region Sjælland;2014-01-01
14318;Region Sjælland;2014-02-01
14291;Region Sjælland;2014-03-01
14391;Region Sjælland;2014-04-01
14301;Region Sjælland;2014-05-01
14221;Region Sjælland;2014-06-01
15221;Region Sjælland;2014-07-01
15226;Region Sjælland;2014-08-01
15190;Region Sjælland;2014-09-01
14483;Region Sjælland;2014-10-01
14722;Region Sjælland;2014-11-01
15141;Region Sjælland;2014-12-01
15623;Region Sjælland;2015-01-01
15461;Region Sjælland;2015-02-01
15636;Region Sjælland;2015-03-01
15923;Region Sjælland;2015-04-01
15870;Region Sjælland;2015-05-01
16294;Region Sjælland;2015-06-01
16026;Region Sjælland;2015-07-01
16357;Region Sjælland;2015-08-01
16694;Region Sjælland;2015-09-01
17082;Region Sjælland;2015-10-01
17197;Region Sjælland;2015-11-01
17138;Region Sjælland;2015-12-01
17010;Region Sjælland;2016-01-01
16823;Region Sjælland;2016-02-01
16794;Region Sjælland;2016-03-01
16806;Region Sjælland;2016-04-01
16855;Region Sjælland;2016-05-01
16989;Region Sjælland;2016-06-01
17098;Region Sjælland;2016-07-01
17381;Region Sjælland;2016-08-01
17152;Region Sjælland;2016-09-01
17038;Region Sjælland;2016-10-01
17095;Region Sjælland;2016-11-01
17445;Region Sjælland;2016-12-01
17692;Region Sjælland;2017-01-01
17488;Region Sjælland;2017-02-01
17808;Region Sjælland;2017-03-01
17863;Region Sjælland;2017-04-01
17935;Region Sjælland;2017-05-01
18061;Region Sjælland;2017-06-01
18005;Region Sjælland;2017-07-01
18237;Region Sjælland;2017-08-01
18444;Region Sjælland;2017-09-01
18185;Region Sjælland;2017-10-01
18443;Region Sjælland;2017-11-01
18541;Region Sjælland;2017-12-01
17079;Landsdel Østsjælland;2004-01-01
17440;Landsdel Østsjælland;2004-02-01
17784;Landsdel Østsjælland;2004-03-01
17953;Landsdel Østsjælland;2004-04-01
18174;Landsdel Østsjælland;2004-05-01
18330;Landsdel Østsjælland;2004-06-01
18271;Landsdel Østsjælland;2004-07-01
18423;Landsdel Østsjælland;2004-08-01
18539;Landsdel Østsjælland;2004-09-01
18742;Landsdel Østsjælland;2004-10-01
18736;Landsdel Østsjælland;2004-11-01
18977;Landsdel Østsjælland;2004-12-01
19671;Landsdel Østsjælland;2005-01-01
19969;Landsdel Østsjælland;2005-02-01
20211;Landsdel Østsjælland;2005-03-01
20049;Landsdel Østsjælland;2005-04-01
19916;Landsdel Østsjælland;2005-05-01
20011;Landsdel Østsjælland;2005-06-01
20327;Landsdel Østsjælland;2005-07-01
20815;Landsdel Østsjælland;2005-08-01
21665;Landsdel Østsjælland;2005-09-01
22212;Landsdel Østsjælland;2005-10-01
22747;Landsdel Østsjælland;2005-11-01
24185;Landsdel Østsjælland;2005-12-01
24885;Landsdel Østsjælland;2006-01-01
25851;Landsdel Østsjælland;2006-02-01
25914;Landsdel Østsjælland;2006-03-01
26842;Landsdel Østsjælland;2006-04-01
27254;Landsdel Østsjælland;2006-05-01
26478;Landsdel Østsjælland;2006-06-01
26723;Landsdel Østsjælland;2006-07-01
26725;Landsdel Østsjælland;2006-08-01
26153;Landsdel Østsjælland;2006-09-01
26127;Landsdel Østsjælland;2006-10-01
26299;Landsdel Østsjælland;2006-11-01
26498;Landsdel Østsjælland;2006-12-01
26909;Landsdel Østsjælland;2007-01-01
27318;Landsdel Østsjælland;2007-02-01
27111;Landsdel Østsjælland;2007-03-01
27022;Landsdel Østsjælland;2007-04-01
26785;Landsdel Østsjælland;2007-05-01
26687;Landsdel Østsjælland;2007-06-01
26406;Landsdel Østsjælland;2007-07-01
25028;Landsdel Østsjælland;2007-08-01
24748;Landsdel Østsjælland;2007-09-01
26540;Landsdel Østsjælland;2007-10-01
26314;Landsdel Østsjælland;2007-11-01
26271;Landsdel Østsjælland;2007-12-01
26257;Landsdel Østsjælland;2008-01-01
26195;Landsdel Østsjælland;2008-02-01
25562;Landsdel Østsjælland;2008-03-01
25279;Landsdel Østsjælland;2008-04-01
25059;Landsdel Østsjælland;2008-05-01
24677;Landsdel Østsjælland;2008-06-01
24536;Landsdel Østsjælland;2008-07-01
21307;Landsdel Østsjælland;2008-08-01
24482;Landsdel Østsjælland;2008-09-01
24247;Landsdel Østsjælland;2008-10-01
19461;Landsdel Østsjælland;2008-11-01
19215;Landsdel Østsjælland;2008-12-01
18700;Landsdel Østsjælland;2009-01-01
17881;Landsdel Østsjælland;2009-02-01
17511;Landsdel Østsjælland;2009-03-01
17455;Landsdel Østsjælland;2009-04-01
17250;Landsdel Østsjælland;2009-05-01
17024;Landsdel Østsjælland;2009-06-01
21409;Landsdel Østsjælland;2009-07-01
21548;Landsdel Østsjælland;2009-08-01
21373;Landsdel Østsjælland;2009-09-01
21494;Landsdel Østsjælland;2009-10-01
21321;Landsdel Østsjælland;2009-11-01
21337;Landsdel Østsjælland;2009-12-01
21700;Landsdel Østsjælland;2010-01-01
21366;Landsdel Østsjælland;2010-02-01
21582;Landsdel Østsjælland;2010-03-01
21167;Landsdel Østsjælland;2010-04-01
21190;Landsdel Østsjælland;2010-05-01
20848;Landsdel Østsjælland;2010-06-01
20802;Landsdel Østsjælland;2010-07-01
20914;Landsdel Østsjælland;2010-08-01
21251;Landsdel Østsjælland;2010-09-01
21107;Landsdel Østsjælland;2010-10-01
21540;Landsdel Østsjælland;2010-11-01
21496;Landsdel Østsjælland;2010-12-01
20445;Landsdel Østsjælland;2011-01-01
20479;Landsdel Østsjælland;2011-02-01
20311;Landsdel Østsjælland;2011-03-01
19944;Landsdel Østsjælland;2011-04-01
19991;Landsdel Østsjælland;2011-05-01
19785;Landsdel Østsjælland;2011-06-01
19757;Landsdel Østsjælland;2011-07-01
19690;Landsdel Østsjælland;2011-08-01
19615;Landsdel Østsjælland;2011-09-01
19378;Landsdel Østsjælland;2011-10-01
19530;Landsdel Østsjælland;2011-11-01
19380;Landsdel Østsjælland;2011-12-01
19187;Landsdel Østsjælland;2012-01-01
19015;Landsdel Østsjælland;2012-02-01
19152;Landsdel Østsjælland;2012-03-01
19155;Landsdel Østsjælland;2012-04-01
19169;Landsdel Østsjælland;2012-05-01
18623;Landsdel Østsjælland;2012-06-01
18601;Landsdel Østsjælland;2012-07-01
18423;Landsdel Østsjælland;2012-08-01
18604;Landsdel Østsjælland;2012-09-01
18993;Landsdel Østsjælland;2012-10-01
19028;Landsdel Østsjælland;2012-11-01
18954;Landsdel Østsjælland;2012-12-01
18646;Landsdel Østsjælland;2013-01-01
18556;Landsdel Østsjælland;2013-02-01
18366;Landsdel Østsjælland;2013-03-01
18491;Landsdel Østsjælland;2013-04-01
18454;Landsdel Østsjælland;2013-05-01
18597;Landsdel Østsjælland;2013-06-01
18535;Landsdel Østsjælland;2013-07-01
18627;Landsdel Østsjælland;2013-08-01
18465;Landsdel Østsjælland;2013-09-01
18727;Landsdel Østsjælland;2013-10-01
18593;Landsdel Østsjælland;2013-11-01
18677;Landsdel Østsjælland;2013-12-01
19113;Landsdel Østsjælland;2014-01-01
19051;Landsdel Østsjælland;2014-02-01
19173;Landsdel Østsjælland;2014-03-01
18997;Landsdel Østsjælland;2014-04-01
18813;Landsdel Østsjælland;2014-05-01
19105;Landsdel Østsjælland;2014-06-01
21716;Landsdel Østsjælland;2014-07-01
22032;Landsdel Østsjælland;2014-08-01
22305;Landsdel Østsjælland;2014-09-01
20132;Landsdel Østsjælland;2014-10-01
20915;Landsdel Østsjælland;2014-11-01
21528;Landsdel Østsjælland;2014-12-01
22272;Landsdel Østsjælland;2015-01-01
22392;Landsdel Østsjælland;2015-02-01
22785;Landsdel Østsjælland;2015-03-01
22015;Landsdel Østsjælland;2015-04-01
22040;Landsdel Østsjælland;2015-05-01
23264;Landsdel Østsjælland;2015-06-01
23349;Landsdel Østsjælland;2015-07-01
23909;Landsdel Østsjælland;2015-08-01
24650;Landsdel Østsjælland;2015-09-01
25504;Landsdel Østsjælland;2015-10-01
25935;Landsdel Østsjælland;2015-11-01
25966;Landsdel Østsjælland;2015-12-01
25397;Landsdel Østsjælland;2016-01-01
24932;Landsdel Østsjælland;2016-02-01
24911;Landsdel Østsjælland;2016-03-01
24953;Landsdel Østsjælland;2016-04-01
24984;Landsdel Østsjælland;2016-05-01
25292;Landsdel Østsjælland;2016-06-01
25671;Landsdel Østsjælland;2016-07-01
25885;Landsdel Østsjælland;2016-08-01
25995;Landsdel Østsjælland;2016-09-01
25883;Landsdel Østsjælland;2016-10-01
25834;Landsdel Østsjælland;2016-11-01
26177;Landsdel Østsjælland;2016-12-01
26460;Landsdel Østsjælland;2017-01-01
26073;Landsdel Østsjælland;2017-02-01
26480;Landsdel Østsjælland;2017-03-01
26931;Landsdel Østsjælland;2017-04-01
27249;Landsdel Østsjælland;2017-05-01
26779;Landsdel Østsjælland;2017-06-01
26555;Landsdel Østsjælland;2017-07-01
27302;Landsdel Østsjælland;2017-08-01
27201;Landsdel Østsjælland;2017-09-01
27018;Landsdel Østsjælland;2017-10-01
27186;Landsdel Østsjælland;2017-11-01
27607;Landsdel Østsjælland;2017-12-01
18763;Greve;2004-01-01
18708;Greve;2004-02-01
18545;Greve;2004-03-01
18689;Greve;2004-04-01
18884;Greve;2004-05-01
19194;Greve;2004-06-01
18875;Greve;2004-07-01
19268;Greve;2004-08-01
18984;Greve;2004-09-01
18716;Greve;2004-10-01
18928;Greve;2004-11-01
19089;Greve;2004-12-01
22275;Greve;2005-01-01
22163;Greve;2005-02-01
23376;Greve;2005-03-01
23436;Greve;2005-04-01
22726;Greve;2005-05-01
22480;Greve;2005-06-01
22478;Greve;2005-07-01
23068;Greve;2005-08-01
22457;Greve;2005-09-01
23321;Greve;2005-10-01
24952;Greve;2005-11-01
27047;Greve;2005-12-01
27073;Greve;2006-01-01
27752;Greve;2006-02-01
28272;Greve;2006-03-01
28501;Greve;2006-04-01
28731;Greve;2006-05-01
28454;Greve;2006-06-01
28457;Greve;2006-07-01
28514;Greve;2006-08-01
28717;Greve;2006-09-01
28621;Greve;2006-10-01
28460;Greve;2006-11-01
28247;Greve;2006-12-01
28262;Greve;2007-01-01
28411;Greve;2007-02-01
28851;Greve;2007-03-01
28386;Greve;2007-04-01
28210;Greve;2007-05-01
28067;Greve;2007-06-01
28096;Greve;2007-07-01
27768;Greve;2007-08-01
27403;Greve;2007-09-01
27316;Greve;2007-10-01
26979;Greve;2007-11-01
26843;Greve;2007-12-01
26343;Greve;2008-01-01
26265;Greve;2008-02-01
24979;Greve;2008-03-01
25301;Greve;2008-04-01
25488;Greve;2008-05-01
25312;Greve;2008-06-01
25221;Greve;2008-07-01
25214;Greve;2008-08-01
24681;Greve;2008-09-01
24273;Greve;2008-10-01
23412;Greve;2008-11-01
23489;Greve;2008-12-01
23452;Greve;2009-01-01
23386;Greve;2009-02-01
23421;Greve;2009-03-01
23195;Greve;2009-04-01
23289;Greve;2009-05-01
22902;Greve;2009-06-01
22952;Greve;2009-07-01
22996;Greve;2009-08-01
23059;Greve;2009-09-01
23446;Greve;2009-10-01
22968;Greve;2009-11-01
23419;Greve;2009-12-01
22996;Greve;2010-01-01
22932;Greve;2010-02-01
23761;Greve;2010-03-01
23231;Greve;2010-04-01
22924;Greve;2010-05-01
23288;Greve;2010-06-01
22908;Greve;2010-07-01
22118;Greve;2010-08-01
23313;Greve;2010-09-01
23371;Greve;2010-10-01
23586;Greve;2010-11-01
23471;Greve;2010-12-01
22899;Greve;2011-01-01
23090;Greve;2011-02-01
22053;Greve;2011-03-01
21625;Greve;2011-04-01
22027;Greve;2011-05-01
21208;Greve;2011-06-01
21166;Greve;2011-07-01
19922;Greve;2011-08-01
20664;Greve;2011-09-01
20464;Greve;2011-10-01
20610;Greve;2011-11-01
21036;Greve;2011-12-01
21515;Greve;2012-01-01
21018;Greve;2012-02-01
21593;Greve;2012-03-01
21509;Greve;2012-04-01
21407;Greve;2012-05-01
20894;Greve;2012-06-01
20603;Greve;2012-07-01
21087;Greve;2012-08-01
21293;Greve;2012-09-01
21092;Greve;2012-10-01
20559;Greve;2012-11-01
20211;Greve;2012-12-01
20123;Greve;2013-01-01
20162;Greve;2013-02-01
19760;Greve;2013-03-01
20265;Greve;2013-04-01
22078;Greve;2013-05-01
21977;Greve;2013-06-01
22527;Greve;2013-07-01
23302;Greve;2013-08-01
22774;Greve;2013-09-01
22909;Greve;2013-10-01
21366;Greve;2013-11-01
21143;Greve;2013-12-01
21439;Greve;2014-01-01
21120;Greve;2014-02-01
21114;Greve;2014-03-01
20495;Greve;2014-04-01
20205;Greve;2014-05-01
19691;Greve;2014-06-01
20773;Greve;2014-07-01
21019;Greve;2014-08-01
21445;Greve;2014-09-01
21973;Greve;2014-10-01
22370;Greve;2014-11-01
21670;Greve;2014-12-01
23590;Greve;2015-01-01
23991;Greve;2015-02-01
22399;Greve;2015-03-01
21657;Greve;2015-04-01
22566;Greve;2015-05-01
22825;Greve;2015-06-01
23423;Greve;2015-07-01
23618;Greve;2015-08-01
25395;Greve;2015-09-01
24290;Greve;2015-10-01
26872;Greve;2015-11-01
25063;Greve;2015-12-01
24265;Greve;2016-01-01
23235;Greve;2016-02-01
22939;Greve;2016-03-01
23211;Greve;2016-04-01
22537;Greve;2016-05-01
26157;Greve;2016-06-01
26092;Greve;2016-07-01
27336;Greve;2016-08-01
28034;Greve;2016-09-01
28173;Greve;2016-10-01
28267;Greve;2016-11-01
27180;Greve;2016-12-01
28230;Greve;2017-01-01
26571;Greve;2017-02-01
25370;Greve;2017-03-01
29564;Greve;2017-04-01
29956;Greve;2017-05-01
29261;Greve;2017-06-01
29079;Greve;2017-07-01
30211;Greve;2017-08-01
30388;Greve;2017-09-01
30507;Greve;2017-10-01
30456;Greve;2017-11-01
30767;Greve;2017-12-01
16073;Køge;2004-01-01
16155;Køge;2004-02-01
16048;Køge;2004-03-01
15639;Køge;2004-04-01
16140;Køge;2004-05-01
16110;Køge;2004-06-01
16917;Køge;2004-07-01
16625;Køge;2004-08-01
16123;Køge;2004-09-01
16163;Køge;2004-10-01
16250;Køge;2004-11-01
17212;Køge;2004-12-01
17681;Køge;2005-01-01
17680;Køge;2005-02-01
17496;Køge;2005-03-01
18042;Køge;2005-04-01
17634;Køge;2005-05-01
17308;Køge;2005-06-01
17903;Køge;2005-07-01
18400;Køge;2005-08-01
17721;Køge;2005-09-01
18274;Køge;2005-10-01
18109;Køge;2005-11-01
18863;Køge;2005-12-01
20913;Køge;2006-01-01
22064;Køge;2006-02-01
23338;Køge;2006-03-01
25178;Køge;2006-04-01
24925;Køge;2006-05-01
21587;Køge;2006-06-01
21971;Køge;2006-07-01
22810;Køge;2006-08-01
20668;Køge;2006-09-01
21100;Køge;2006-10-01
21863;Køge;2006-11-01
22349;Køge;2006-12-01
23308;Køge;2007-01-01
24635;Køge;2007-02-01
23826;Køge;2007-03-01
24142;Køge;2007-04-01
23986;Køge;2007-05-01
24083;Køge;2007-06-01
23639;Køge;2007-07-01
23768;Køge;2007-08-01
23871;Køge;2007-09-01
25341;Køge;2007-10-01
25594;Køge;2007-11-01
25199;Køge;2007-12-01
25083;Køge;2008-01-01
24862;Køge;2008-02-01
23639;Køge;2008-03-01
23709;Køge;2008-04-01
23129;Køge;2008-05-01
23324;Køge;2008-06-01
23117;Køge;2008-07-01
23075;Køge;2008-08-01
24965;Køge;2008-09-01
24748;Køge;2008-10-01
24625;Køge;2008-11-01
24382;Køge;2008-12-01
24048;Køge;2009-01-01
23260;Køge;2009-02-01
23118;Køge;2009-03-01
23065;Køge;2009-04-01
22584;Køge;2009-05-01
21959;Køge;2009-06-01
21597;Køge;2009-07-01
21818;Køge;2009-08-01
21619;Køge;2009-09-01
21492;Køge;2009-10-01
21674;Køge;2009-11-01
21859;Køge;2009-12-01
22362;Køge;2010-01-01
21339;Køge;2010-02-01
20782;Køge;2010-03-01
20742;Køge;2010-04-01
20648;Køge;2010-05-01
19913;Køge;2010-06-01
20001;Køge;2010-07-01
21147;Køge;2010-08-01
21419;Køge;2010-09-01
19851;Køge;2010-10-01
20313;Køge;2010-11-01
20238;Køge;2010-12-01
19721;Køge;2011-01-01
20375;Køge;2011-02-01
20853;Køge;2011-03-01
19674;Køge;2011-04-01
20196;Køge;2011-05-01
19790;Køge;2011-06-01
20209;Køge;2011-07-01
20608;Køge;2011-08-01
20308;Køge;2011-09-01
20020;Køge;2011-10-01
20713;Køge;2011-11-01
20190;Køge;2011-12-01
19498;Køge;2012-01-01
19399;Køge;2012-02-01
19159;Køge;2012-03-01
19371;Køge;2012-04-01
19294;Køge;2012-05-01
17185;Køge;2012-06-01
16556;Køge;2012-07-01
16120;Køge;2012-08-01
16035;Køge;2012-09-01
16815;Køge;2012-10-01
16984;Køge;2012-11-01
16829;Køge;2012-12-01
17055;Køge;2013-01-01
16862;Køge;2013-02-01
16820;Køge;2013-03-01
16284;Køge;2013-04-01
16073;Køge;2013-05-01
16446;Køge;2013-06-01
16196;Køge;2013-07-01
15991;Køge;2013-08-01
15787;Køge;2013-09-01
15985;Køge;2013-10-01
16391;Køge;2013-11-01
16843;Køge;2013-12-01
16907;Køge;2014-01-01
17549;Køge;2014-02-01
17446;Køge;2014-03-01
17381;Køge;2014-04-01
17767;Køge;2014-05-01
17563;Køge;2014-06-01
27747;Køge;2014-07-01
28123;Køge;2014-08-01
29176;Køge;2014-09-01
20000;Køge;2014-10-01
21098;Køge;2014-11-01
22820;Køge;2014-12-01
23493;Køge;2015-01-01
22733;Køge;2015-02-01
22587;Køge;2015-03-01
22456;Køge;2015-04-01
22244;Køge;2015-05-01
27750;Køge;2015-06-01
27596;Køge;2015-07-01
29972;Køge;2015-08-01
31027;Køge;2015-09-01
31604;Køge;2015-10-01
31577;Køge;2015-11-01
31534;Køge;2015-12-01
31028;Køge;2016-01-01
30105;Køge;2016-02-01
28807;Køge;2016-03-01
28227;Køge;2016-04-01
28402;Køge;2016-05-01
28497;Køge;2016-06-01
29427;Køge;2016-07-01
30694;Køge;2016-08-01
29738;Køge;2016-09-01
29363;Køge;2016-10-01
29306;Køge;2016-11-01
29099;Køge;2016-12-01
29527;Køge;2017-01-01
29700;Køge;2017-02-01
29858;Køge;2017-03-01
29487;Køge;2017-04-01
28384;Køge;2017-05-01
28196;Køge;2017-06-01
28022;Køge;2017-07-01
30648;Køge;2017-08-01
30341;Køge;2017-09-01
29640;Køge;2017-10-01
29096;Køge;2017-11-01
28586;Køge;2017-12-01
14422;Lejre;2004-01-01
14312;Lejre;2004-02-01
14208;Lejre;2004-03-01
14620;Lejre;2004-04-01
14559;Lejre;2004-05-01
14352;Lejre;2004-06-01
14440;Lejre;2004-07-01
15067;Lejre;2004-08-01
15524;Lejre;2004-09-01
15518;Lejre;2004-10-01
15107;Lejre;2004-11-01
15262;Lejre;2004-12-01
14503;Lejre;2005-01-01
14945;Lejre;2005-02-01
16458;Lejre;2005-03-01
16265;Lejre;2005-04-01
16265;Lejre;2005-05-01
0;Lejre;2005-06-01
14593;Lejre;2005-07-01
15212;Lejre;2005-08-01
15885;Lejre;2005-09-01
17943;Lejre;2005-10-01
17943;Lejre;2005-11-01
17943;Lejre;2005-12-01
15885;Lejre;2006-01-01
16220;Lejre;2006-02-01
18827;Lejre;2006-03-01
22364;Lejre;2006-04-01
24579;Lejre;2006-05-01
24484;Lejre;2006-06-01
25094;Lejre;2006-07-01
22678;Lejre;2006-08-01
22681;Lejre;2006-09-01
22541;Lejre;2006-10-01
21579;Lejre;2006-11-01
21302;Lejre;2006-12-01
23093;Lejre;2007-01-01
23093;Lejre;2007-02-01
23140;Lejre;2007-03-01
20527;Lejre;2007-04-01
21985;Lejre;2007-05-01
22486;Lejre;2007-06-01
22573;Lejre;2007-07-01
23000;Lejre;2007-08-01
20471;Lejre;2007-09-01
20255;Lejre;2007-10-01
19666;Lejre;2007-11-01
19666;Lejre;2007-12-01
18909;Lejre;2008-01-01
21385;Lejre;2008-02-01
21385;Lejre;2008-03-01
21246;Lejre;2008-04-01
21535;Lejre;2008-05-01
22798;Lejre;2008-06-01
22740;Lejre;2008-07-01
22866;Lejre;2008-08-01
22410;Lejre;2008-09-01
22323;Lejre;2008-10-01
22239;Lejre;2008-11-01
22239;Lejre;2008-12-01
20767;Lejre;2009-01-01
20620;Lejre;2009-02-01
20524;Lejre;2009-03-01
21144;Lejre;2009-04-01
21103;Lejre;2009-05-01
20715;Lejre;2009-06-01
20715;Lejre;2009-07-01
20578;Lejre;2009-08-01
20792;Lejre;2009-09-01
20060;Lejre;2009-10-01
20792;Lejre;2009-11-01
20792;Lejre;2009-12-01
20565;Lejre;2010-01-01
20565;Lejre;2010-02-01
21550;Lejre;2010-03-01
21423;Lejre;2010-04-01
21356;Lejre;2010-05-01
20288;Lejre;2010-06-01
20210;Lejre;2010-07-01
20210;Lejre;2010-08-01
19465;Lejre;2010-09-01
19342;Lejre;2010-10-01
17651;Lejre;2010-11-01
17146;Lejre;2010-12-01
16529;Lejre;2011-01-01
16394;Lejre;2011-02-01
16175;Lejre;2011-03-01
15401;Lejre;2011-04-01
15457;Lejre;2011-05-01
14679;Lejre;2011-06-01
14997;Lejre;2011-07-01
15335;Lejre;2011-08-01
15131;Lejre;2011-09-01
14734;Lejre;2011-10-01
14664;Lejre;2011-11-01
14218;Lejre;2011-12-01
14533;Lejre;2012-01-01
14731;Lejre;2012-02-01
15224;Lejre;2012-03-01
14942;Lejre;2012-04-01
15946;Lejre;2012-05-01
15630;Lejre;2012-06-01
16107;Lejre;2012-07-01
16888;Lejre;2012-08-01
17087;Lejre;2012-09-01
16947;Lejre;2012-10-01
16716;Lejre;2012-11-01
16716;Lejre;2012-12-01
17747;Lejre;2013-01-01
17747;Lejre;2013-02-01
17807;Lejre;2013-03-01
17663;Lejre;2013-04-01
17620;Lejre;2013-05-01
17266;Lejre;2013-06-01
17799;Lejre;2013-07-01
17979;Lejre;2013-08-01
17937;Lejre;2013-09-01
17668;Lejre;2013-10-01
17754;Lejre;2013-11-01
15787;Lejre;2013-12-01
15617;Lejre;2014-01-01
15527;Lejre;2014-02-01
15369;Lejre;2014-03-01
15369;Lejre;2014-04-01
16814;Lejre;2014-05-01
16814;Lejre;2014-06-01
17129;Lejre;2014-07-01
15377;Lejre;2014-08-01
16315;Lejre;2014-09-01
16088;Lejre;2014-10-01
15849;Lejre;2014-11-01
15997;Lejre;2014-12-01
15442;Lejre;2015-01-01
16515;Lejre;2015-02-01
16515;Lejre;2015-03-01
17250;Lejre;2015-04-01
17588;Lejre;2015-05-01
18418;Lejre;2015-06-01
19770;Lejre;2015-07-01
19147;Lejre;2015-08-01
19042;Lejre;2015-09-01
19042;Lejre;2015-10-01
18472;Lejre;2015-11-01
18777;Lejre;2015-12-01
17222;Lejre;2016-01-01
16567;Lejre;2016-02-01
16567;Lejre;2016-03-01
16960;Lejre;2016-04-01
17772;Lejre;2016-05-01
17277;Lejre;2016-06-01
17337;Lejre;2016-07-01
16782;Lejre;2016-08-01
0;Lejre;2016-09-01
0;Lejre;2016-10-01
0;Lejre;2016-11-01
0;Lejre;2016-12-01
0;Lejre;2017-01-01
0;Lejre;2017-02-01
13942;Lejre;2017-03-01
15636;Lejre;2017-04-01
0;Lejre;2017-05-01
22426;Lejre;2017-06-01
19578;Lejre;2017-07-01
19069;Lejre;2017-08-01
17361;Lejre;2017-09-01
19578;Lejre;2017-10-01
13374;Lejre;2017-11-01
13298;Lejre;2017-12-01
