Pris;Kommune;Dato
16956;Odsherred;2011-10-01
16535;Odsherred;2011-11-01
16297;Odsherred;2011-12-01
16119;Odsherred;2012-01-01
15905;Odsherred;2012-02-01
15858;Odsherred;2012-03-01
15854;Odsherred;2012-04-01
15849;Odsherred;2012-05-01
15673;Odsherred;2012-06-01
15944;Odsherred;2012-07-01
16202;Odsherred;2012-08-01
16076;Odsherred;2012-09-01
15899;Odsherred;2012-10-01
15686;Odsherred;2012-11-01
15531;Odsherred;2012-12-01
15411;Odsherred;2013-01-01
15489;Odsherred;2013-02-01
15608;Odsherred;2013-03-01
15813;Odsherred;2013-04-01
15965;Odsherred;2013-05-01
16037;Odsherred;2013-06-01
15979;Odsherred;2013-07-01
15898;Odsherred;2013-08-01
15937;Odsherred;2013-09-01
15808;Odsherred;2013-10-01
15432;Odsherred;2013-11-01
15083;Odsherred;2013-12-01
15008;Odsherred;2014-01-01
15275;Odsherred;2014-02-01
15677;Odsherred;2014-03-01
15818;Odsherred;2014-04-01
15395;Odsherred;2014-05-01
15360;Odsherred;2014-06-01
15360;Odsherred;2014-07-01
15123;Odsherred;2014-08-01
15194;Odsherred;2014-09-01
14909;Odsherred;2014-10-01
14808;Odsherred;2014-11-01
14642;Odsherred;2014-12-01
14640;Odsherred;2015-01-01
14833;Odsherred;2015-02-01
14997;Odsherred;2015-03-01
15023;Odsherred;2015-04-01
15113;Odsherred;2015-05-01
15215;Odsherred;2015-06-01
15041;Odsherred;2015-07-01
15246;Odsherred;2015-08-01
15263;Odsherred;2015-09-01
15549;Odsherred;2015-10-01
15197;Odsherred;2015-11-01
14953;Odsherred;2015-12-01
14817;Odsherred;2016-01-01
15020;Odsherred;2016-02-01
15358;Odsherred;2016-03-01
15335;Odsherred;2016-04-01
15388;Odsherred;2016-05-01
15546;Odsherred;2016-06-01
15714;Odsherred;2016-07-01
15728;Odsherred;2016-08-01
15593;Odsherred;2016-09-01
15715;Odsherred;2016-10-01
14979;Odsherred;2016-11-01
14779;Odsherred;2016-12-01
14774;Odsherred;2017-01-01
14839;Odsherred;2017-02-01
15982;Odsherred;2017-03-01
16145;Odsherred;2017-04-01
16388;Odsherred;2017-05-01
16502;Odsherred;2017-06-01
16955;Odsherred;2017-07-01
16922;Odsherred;2017-08-01
16947;Odsherred;2017-09-01
16742;Odsherred;2017-10-01
16783;Odsherred;2017-11-01
16349;Odsherred;2017-12-01
8868;Ringsted;2004-01-01
8868;Ringsted;2004-02-01
8519;Ringsted;2004-03-01
11816;Ringsted;2004-04-01
14339;Ringsted;2004-05-01
14339;Ringsted;2004-06-01
12902;Ringsted;2004-07-01
12902;Ringsted;2004-08-01
12902;Ringsted;2004-09-01
13535;Ringsted;2004-10-01
14160;Ringsted;2004-11-01
14160;Ringsted;2004-12-01
14160;Ringsted;2005-01-01
14160;Ringsted;2005-02-01
14160;Ringsted;2005-03-01
14160;Ringsted;2005-04-01
13860;Ringsted;2005-05-01
13560;Ringsted;2005-06-01
13560;Ringsted;2005-07-01
13560;Ringsted;2005-08-01
13560;Ringsted;2005-09-01
0;Ringsted;2005-10-01
0;Ringsted;2005-11-01
0;Ringsted;2005-12-01
0;Ringsted;2006-01-01
0;Ringsted;2006-02-01
0;Ringsted;2006-03-01
0;Ringsted;2006-04-01
0;Ringsted;2006-05-01
27227;Ringsted;2006-06-01
27227;Ringsted;2006-07-01
27227;Ringsted;2006-08-01
31106;Ringsted;2006-09-01
34643;Ringsted;2006-10-01
34643;Ringsted;2006-11-01
34643;Ringsted;2006-12-01
34643;Ringsted;2007-01-01
34643;Ringsted;2007-02-01
34643;Ringsted;2007-03-01
34643;Ringsted;2007-04-01
34643;Ringsted;2007-05-01
33750;Ringsted;2007-06-01
32857;Ringsted;2007-07-01
32857;Ringsted;2007-08-01
32857;Ringsted;2007-09-01
0;Ringsted;2007-10-01
0;Ringsted;2007-11-01
0;Ringsted;2007-12-01
0;Ringsted;2008-01-01
0;Ringsted;2008-02-01
0;Ringsted;2008-03-01
34355;Ringsted;2008-04-01
29632;Ringsted;2008-05-01
29738;Ringsted;2008-06-01
31888;Ringsted;2008-07-01
31687;Ringsted;2008-08-01
31486;Ringsted;2008-09-01
31111;Ringsted;2008-10-01
31111;Ringsted;2008-11-01
31111;Ringsted;2008-12-01
31111;Ringsted;2009-01-01
30536;Ringsted;2009-02-01
35137;Ringsted;2009-03-01
30536;Ringsted;2009-04-01
30536;Ringsted;2009-05-01
30536;Ringsted;2009-06-01
26807;Ringsted;2009-07-01
26992;Ringsted;2009-08-01
25924;Ringsted;2009-09-01
25924;Ringsted;2009-10-01
25803;Ringsted;2009-11-01
25683;Ringsted;2009-12-01
25683;Ringsted;2010-01-01
25683;Ringsted;2010-02-01
26983;Ringsted;2010-03-01
30452;Ringsted;2010-04-01
29920;Ringsted;2010-05-01
27654;Ringsted;2010-06-01
27604;Ringsted;2010-07-01
27604;Ringsted;2010-08-01
0;Ringsted;2010-09-01
0;Ringsted;2010-10-01
0;Ringsted;2010-11-01
0;Ringsted;2010-12-01
0;Ringsted;2011-01-01
0;Ringsted;2011-02-01
28500;Ringsted;2011-03-01
20376;Ringsted;2011-04-01
20376;Ringsted;2011-05-01
20018;Ringsted;2011-06-01
21890;Ringsted;2011-07-01
21890;Ringsted;2011-08-01
19594;Ringsted;2011-09-01
14125;Ringsted;2011-10-01
14125;Ringsted;2011-11-01
13467;Ringsted;2011-12-01
13133;Ringsted;2012-01-01
13292;Ringsted;2012-02-01
14800;Ringsted;2012-03-01
16536;Ringsted;2012-04-01
14133;Ringsted;2012-05-01
14483;Ringsted;2012-06-01
14339;Ringsted;2012-07-01
15949;Ringsted;2012-08-01
15017;Ringsted;2012-09-01
14906;Ringsted;2012-10-01
13736;Ringsted;2012-11-01
13736;Ringsted;2012-12-01
13736;Ringsted;2013-01-01
13736;Ringsted;2013-02-01
13736;Ringsted;2013-03-01
13736;Ringsted;2013-04-01
13736;Ringsted;2013-05-01
13776;Ringsted;2013-06-01
13354;Ringsted;2013-07-01
14104;Ringsted;2013-08-01
17025;Ringsted;2013-09-01
17025;Ringsted;2013-10-01
17025;Ringsted;2013-11-01
17025;Ringsted;2013-12-01
17025;Ringsted;2014-01-01
17025;Ringsted;2014-02-01
16836;Ringsted;2014-03-01
18333;Ringsted;2014-04-01
20007;Ringsted;2014-05-01
18887;Ringsted;2014-06-01
18779;Ringsted;2014-07-01
18340;Ringsted;2014-08-01
17990;Ringsted;2014-09-01
13846;Ringsted;2014-10-01
14410;Ringsted;2014-11-01
14410;Ringsted;2014-12-01
14410;Ringsted;2015-01-01
14410;Ringsted;2015-02-01
14410;Ringsted;2015-03-01
14410;Ringsted;2015-04-01
14896;Ringsted;2015-05-01
16500;Ringsted;2015-06-01
16404;Ringsted;2015-07-01
17727;Ringsted;2015-08-01
17727;Ringsted;2015-09-01
17727;Ringsted;2015-10-01
17727;Ringsted;2015-11-01
17364;Ringsted;2015-12-01
19124;Ringsted;2016-01-01
19126;Ringsted;2016-02-01
18879;Ringsted;2016-03-01
18264;Ringsted;2016-04-01
18692;Ringsted;2016-05-01
18143;Ringsted;2016-06-01
14457;Ringsted;2016-07-01
17689;Ringsted;2016-08-01
17689;Ringsted;2016-09-01
17689;Ringsted;2016-10-01
17689;Ringsted;2016-11-01
18514;Ringsted;2016-12-01
18514;Ringsted;2017-01-01
18514;Ringsted;2017-02-01
18514;Ringsted;2017-03-01
18514;Ringsted;2017-04-01
18403;Ringsted;2017-05-01
20356;Ringsted;2017-06-01
19363;Ringsted;2017-07-01
19455;Ringsted;2017-08-01
19455;Ringsted;2017-09-01
19056;Ringsted;2017-10-01
17801;Ringsted;2017-11-01
17895;Ringsted;2017-12-01
13120;Slagelse;2004-01-01
12460;Slagelse;2004-02-01
12555;Slagelse;2004-03-01
12626;Slagelse;2004-04-01
13170;Slagelse;2004-05-01
13759;Slagelse;2004-06-01
14186;Slagelse;2004-07-01
15146;Slagelse;2004-08-01
16076;Slagelse;2004-09-01
15861;Slagelse;2004-10-01
16017;Slagelse;2004-11-01
16014;Slagelse;2004-12-01
16195;Slagelse;2005-01-01
15969;Slagelse;2005-02-01
15703;Slagelse;2005-03-01
15791;Slagelse;2005-04-01
16853;Slagelse;2005-05-01
17195;Slagelse;2005-06-01
17752;Slagelse;2005-07-01
17626;Slagelse;2005-08-01
18498;Slagelse;2005-09-01
18663;Slagelse;2005-10-01
18704;Slagelse;2005-11-01
18825;Slagelse;2005-12-01
18803;Slagelse;2006-01-01
18766;Slagelse;2006-02-01
18850;Slagelse;2006-03-01
19948;Slagelse;2006-04-01
19984;Slagelse;2006-05-01
20645;Slagelse;2006-06-01
20543;Slagelse;2006-07-01
21014;Slagelse;2006-08-01
21356;Slagelse;2006-09-01
21717;Slagelse;2006-10-01
21679;Slagelse;2006-11-01
21947;Slagelse;2006-12-01
22082;Slagelse;2007-01-01
22461;Slagelse;2007-02-01
22368;Slagelse;2007-03-01
21523;Slagelse;2007-04-01
21729;Slagelse;2007-05-01
21374;Slagelse;2007-06-01
21802;Slagelse;2007-07-01
22191;Slagelse;2007-08-01
21960;Slagelse;2007-09-01
22121;Slagelse;2007-10-01
22153;Slagelse;2007-11-01
22155;Slagelse;2007-12-01
21977;Slagelse;2008-01-01
21378;Slagelse;2008-02-01
21013;Slagelse;2008-03-01
21190;Slagelse;2008-04-01
21326;Slagelse;2008-05-01
21160;Slagelse;2008-06-01
21242;Slagelse;2008-07-01
21560;Slagelse;2008-08-01
21532;Slagelse;2008-09-01
21160;Slagelse;2008-10-01
21192;Slagelse;2008-11-01
21065;Slagelse;2008-12-01
20916;Slagelse;2009-01-01
20840;Slagelse;2009-02-01
19903;Slagelse;2009-03-01
19944;Slagelse;2009-04-01
20479;Slagelse;2009-05-01
20199;Slagelse;2009-06-01
20317;Slagelse;2009-07-01
20136;Slagelse;2009-08-01
20477;Slagelse;2009-09-01
20109;Slagelse;2009-10-01
19654;Slagelse;2009-11-01
19987;Slagelse;2009-12-01
20009;Slagelse;2010-01-01
19869;Slagelse;2010-02-01
19937;Slagelse;2010-03-01
19710;Slagelse;2010-04-01
19369;Slagelse;2010-05-01
18443;Slagelse;2010-06-01
18387;Slagelse;2010-07-01
18205;Slagelse;2010-08-01
18481;Slagelse;2010-09-01
18475;Slagelse;2010-10-01
18342;Slagelse;2010-11-01
18174;Slagelse;2010-12-01
18018;Slagelse;2011-01-01
17832;Slagelse;2011-02-01
17739;Slagelse;2011-03-01
17918;Slagelse;2011-04-01
17849;Slagelse;2011-05-01
17690;Slagelse;2011-06-01
17825;Slagelse;2011-07-01
17662;Slagelse;2011-08-01
17605;Slagelse;2011-09-01
18367;Slagelse;2011-10-01
18220;Slagelse;2011-11-01
17894;Slagelse;2011-12-01
17696;Slagelse;2012-01-01
17319;Slagelse;2012-02-01
17805;Slagelse;2012-03-01
17600;Slagelse;2012-04-01
17040;Slagelse;2012-05-01
16724;Slagelse;2012-06-01
17220;Slagelse;2012-07-01
17650;Slagelse;2012-08-01
17464;Slagelse;2012-09-01
17337;Slagelse;2012-10-01
17208;Slagelse;2012-11-01
17276;Slagelse;2012-12-01
17219;Slagelse;2013-01-01
16754;Slagelse;2013-02-01
16527;Slagelse;2013-03-01
16402;Slagelse;2013-04-01
16608;Slagelse;2013-05-01
16491;Slagelse;2013-06-01
16283;Slagelse;2013-07-01
15824;Slagelse;2013-08-01
15118;Slagelse;2013-09-01
15056;Slagelse;2013-10-01
14986;Slagelse;2013-11-01
14917;Slagelse;2013-12-01
14981;Slagelse;2014-01-01
15068;Slagelse;2014-02-01
15306;Slagelse;2014-03-01
15124;Slagelse;2014-04-01
15601;Slagelse;2014-05-01
15678;Slagelse;2014-06-01
15502;Slagelse;2014-07-01
15777;Slagelse;2014-08-01
16069;Slagelse;2014-09-01
15833;Slagelse;2014-10-01
15689;Slagelse;2014-11-01
15632;Slagelse;2014-12-01
15865;Slagelse;2015-01-01
15901;Slagelse;2015-02-01
15447;Slagelse;2015-03-01
15585;Slagelse;2015-04-01
15722;Slagelse;2015-05-01
15575;Slagelse;2015-06-01
15360;Slagelse;2015-07-01
15484;Slagelse;2015-08-01
16040;Slagelse;2015-09-01
15836;Slagelse;2015-10-01
15631;Slagelse;2015-11-01
15669;Slagelse;2015-12-01
15587;Slagelse;2016-01-01
15909;Slagelse;2016-02-01
16579;Slagelse;2016-03-01
16268;Slagelse;2016-04-01
16350;Slagelse;2016-05-01
16380;Slagelse;2016-06-01
16027;Slagelse;2016-07-01
15800;Slagelse;2016-08-01
15767;Slagelse;2016-09-01
15828;Slagelse;2016-10-01
16055;Slagelse;2016-11-01
16005;Slagelse;2016-12-01
16328;Slagelse;2017-01-01
16388;Slagelse;2017-02-01
16714;Slagelse;2017-03-01
16340;Slagelse;2017-04-01
16705;Slagelse;2017-05-01
16338;Slagelse;2017-06-01
16433;Slagelse;2017-07-01
16550;Slagelse;2017-08-01
15996;Slagelse;2017-09-01
15814;Slagelse;2017-10-01
15591;Slagelse;2017-11-01
16513;Slagelse;2017-12-01
24722;Sorø;2004-01-01
7736;Sorø;2004-02-01
8000;Sorø;2004-03-01
8640;Sorø;2004-04-01
7895;Sorø;2004-05-01
7416;Sorø;2004-06-01
7263;Sorø;2004-07-01
7505;Sorø;2004-08-01
7482;Sorø;2004-09-01
9670;Sorø;2004-10-01
9670;Sorø;2004-11-01
9831;Sorø;2004-12-01
9831;Sorø;2005-01-01
9695;Sorø;2005-02-01
9835;Sorø;2005-03-01
9265;Sorø;2005-04-01
10873;Sorø;2005-05-01
14005;Sorø;2005-06-01
16178;Sorø;2005-07-01
16178;Sorø;2005-08-01
17696;Sorø;2005-09-01
15151;Sorø;2005-10-01
11681;Sorø;2005-11-01
13485;Sorø;2005-12-01
15177;Sorø;2006-01-01
12761;Sorø;2006-02-01
12761;Sorø;2006-03-01
12761;Sorø;2006-04-01
12848;Sorø;2006-05-01
12323;Sorø;2006-06-01
18284;Sorø;2006-07-01
0;Sorø;2006-08-01
0;Sorø;2006-09-01
28429;Sorø;2006-10-01
14271;Sorø;2006-11-01
14271;Sorø;2006-12-01
14271;Sorø;2007-01-01
14271;Sorø;2007-02-01
14271;Sorø;2007-03-01
13902;Sorø;2007-04-01
15703;Sorø;2007-05-01
15610;Sorø;2007-06-01
16979;Sorø;2007-07-01
15700;Sorø;2007-08-01
21712;Sorø;2007-09-01
18654;Sorø;2007-10-01
18654;Sorø;2007-11-01
18654;Sorø;2007-12-01
17083;Sorø;2008-01-01
16917;Sorø;2008-02-01
16917;Sorø;2008-03-01
16727;Sorø;2008-04-01
15937;Sorø;2008-05-01
17730;Sorø;2008-06-01
15604;Sorø;2008-07-01
21365;Sorø;2008-08-01
22348;Sorø;2008-09-01
23902;Sorø;2008-10-01
23397;Sorø;2008-11-01
25731;Sorø;2008-12-01
25000;Sorø;2009-01-01
24513;Sorø;2009-02-01
24756;Sorø;2009-03-01
23259;Sorø;2009-04-01
24246;Sorø;2009-05-01
18926;Sorø;2009-06-01
28074;Sorø;2009-07-01
27704;Sorø;2009-08-01
10761;Sorø;2009-09-01
9597;Sorø;2009-10-01
9597;Sorø;2009-11-01
0;Sorø;2009-12-01
0;Sorø;2010-01-01
9815;Sorø;2010-02-01
0;Sorø;2010-03-01
10214;Sorø;2010-04-01
10411;Sorø;2010-05-01
10602;Sorø;2010-06-01
10602;Sorø;2010-07-01
10835;Sorø;2010-08-01
10709;Sorø;2010-09-01
10551;Sorø;2010-10-01
10392;Sorø;2010-11-01
10392;Sorø;2010-12-01
10392;Sorø;2011-01-01
10201;Sorø;2011-02-01
10065;Sorø;2011-03-01
9924;Sorø;2011-04-01
9784;Sorø;2011-05-01
10632;Sorø;2011-06-01
9938;Sorø;2011-07-01
10413;Sorø;2011-08-01
10328;Sorø;2011-09-01
10243;Sorø;2011-10-01
10243;Sorø;2011-11-01
10243;Sorø;2011-12-01
10800;Sorø;2012-01-01
10493;Sorø;2012-02-01
10084;Sorø;2012-03-01
11000;Sorø;2012-04-01
11000;Sorø;2012-05-01
10711;Sorø;2012-06-01
11352;Sorø;2012-07-01
11100;Sorø;2012-08-01
10992;Sorø;2012-09-01
10793;Sorø;2012-10-01
10545;Sorø;2012-11-01
10469;Sorø;2012-12-01
10040;Sorø;2013-01-01
10231;Sorø;2013-02-01
10831;Sorø;2013-03-01
10353;Sorø;2013-04-01
10540;Sorø;2013-05-01
11339;Sorø;2013-06-01
9891;Sorø;2013-07-01
9775;Sorø;2013-08-01
9304;Sorø;2013-09-01
8675;Sorø;2013-10-01
9134;Sorø;2013-11-01
9082;Sorø;2013-12-01
9082;Sorø;2014-01-01
10472;Sorø;2014-02-01
10404;Sorø;2014-03-01
10251;Sorø;2014-04-01
10350;Sorø;2014-05-01
10116;Sorø;2014-06-01
9943;Sorø;2014-07-01
9803;Sorø;2014-08-01
9402;Sorø;2014-09-01
9272;Sorø;2014-10-01
9142;Sorø;2014-11-01
9265;Sorø;2014-12-01
9354;Sorø;2015-01-01
9354;Sorø;2015-02-01
9291;Sorø;2015-03-01
9116;Sorø;2015-04-01
8865;Sorø;2015-05-01
8654;Sorø;2015-06-01
8681;Sorø;2015-07-01
8709;Sorø;2015-08-01
8526;Sorø;2015-09-01
8028;Sorø;2015-10-01
8586;Sorø;2015-11-01
8586;Sorø;2015-12-01
7922;Sorø;2016-01-01
8199;Sorø;2016-02-01
7697;Sorø;2016-03-01
9115;Sorø;2016-04-01
9049;Sorø;2016-05-01
8926;Sorø;2016-06-01
8918;Sorø;2016-07-01
8935;Sorø;2016-08-01
8840;Sorø;2016-09-01
8794;Sorø;2016-10-01
9098;Sorø;2016-11-01
9116;Sorø;2016-12-01
9116;Sorø;2017-01-01
8961;Sorø;2017-02-01
8288;Sorø;2017-03-01
8415;Sorø;2017-04-01
8290;Sorø;2017-05-01
8407;Sorø;2017-06-01
8329;Sorø;2017-07-01
7936;Sorø;2017-08-01
8554;Sorø;2017-09-01
8482;Sorø;2017-10-01
8527;Sorø;2017-11-01
8482;Sorø;2017-12-01
17730;Stevns;2004-01-01
18051;Stevns;2004-02-01
18265;Stevns;2004-03-01
17845;Stevns;2004-04-01
17694;Stevns;2004-05-01
17102;Stevns;2004-06-01
16769;Stevns;2004-07-01
16894;Stevns;2004-08-01
17836;Stevns;2004-09-01
18107;Stevns;2004-10-01
18229;Stevns;2004-11-01
18273;Stevns;2004-12-01
18689;Stevns;2005-01-01
19608;Stevns;2005-02-01
19834;Stevns;2005-03-01
19967;Stevns;2005-04-01
19511;Stevns;2005-05-01
19408;Stevns;2005-06-01
19207;Stevns;2005-07-01
20574;Stevns;2005-08-01
21412;Stevns;2005-09-01
20872;Stevns;2005-10-01
21317;Stevns;2005-11-01
22300;Stevns;2005-12-01
21416;Stevns;2006-01-01
23008;Stevns;2006-02-01
24410;Stevns;2006-03-01
23936;Stevns;2006-04-01
24356;Stevns;2006-05-01
23951;Stevns;2006-06-01
24117;Stevns;2006-07-01
24701;Stevns;2006-08-01
24242;Stevns;2006-09-01
24647;Stevns;2006-10-01
24703;Stevns;2006-11-01
24957;Stevns;2006-12-01
25448;Stevns;2007-01-01
25421;Stevns;2007-02-01
26645;Stevns;2007-03-01
25482;Stevns;2007-04-01
25284;Stevns;2007-05-01
25056;Stevns;2007-06-01
25515;Stevns;2007-07-01
25327;Stevns;2007-08-01
25330;Stevns;2007-09-01
25797;Stevns;2007-10-01
26461;Stevns;2007-11-01
26751;Stevns;2007-12-01
27033;Stevns;2008-01-01
26553;Stevns;2008-02-01
25658;Stevns;2008-03-01
25902;Stevns;2008-04-01
26400;Stevns;2008-05-01
25974;Stevns;2008-06-01
25635;Stevns;2008-07-01
24328;Stevns;2008-08-01
24483;Stevns;2008-09-01
24320;Stevns;2008-10-01
24012;Stevns;2008-11-01
23789;Stevns;2008-12-01
23446;Stevns;2009-01-01
23140;Stevns;2009-02-01
22248;Stevns;2009-03-01
21740;Stevns;2009-04-01
21615;Stevns;2009-05-01
20995;Stevns;2009-06-01
21697;Stevns;2009-07-01
22057;Stevns;2009-08-01
21091;Stevns;2009-09-01
21674;Stevns;2009-10-01
22176;Stevns;2009-11-01
22389;Stevns;2009-12-01
21353;Stevns;2010-01-01
21016;Stevns;2010-02-01
19969;Stevns;2010-03-01
19111;Stevns;2010-04-01
18469;Stevns;2010-05-01
18122;Stevns;2010-06-01
18131;Stevns;2010-07-01
17208;Stevns;2010-08-01
17033;Stevns;2010-09-01
16650;Stevns;2010-10-01
18308;Stevns;2010-11-01
18443;Stevns;2010-12-01
19023;Stevns;2011-01-01
18638;Stevns;2011-02-01
19836;Stevns;2011-03-01
18975;Stevns;2011-04-01
18870;Stevns;2011-05-01
19442;Stevns;2011-06-01
19552;Stevns;2011-07-01
19525;Stevns;2011-08-01
18683;Stevns;2011-09-01
19794;Stevns;2011-10-01
19012;Stevns;2011-11-01
19472;Stevns;2011-12-01
19344;Stevns;2012-01-01
20406;Stevns;2012-02-01
20444;Stevns;2012-03-01
20984;Stevns;2012-04-01
21619;Stevns;2012-05-01
20989;Stevns;2012-06-01
20266;Stevns;2012-07-01
19613;Stevns;2012-08-01
18896;Stevns;2012-09-01
18978;Stevns;2012-10-01
18698;Stevns;2012-11-01
18628;Stevns;2012-12-01
19287;Stevns;2013-01-01
18665;Stevns;2013-02-01
19424;Stevns;2013-03-01
19492;Stevns;2013-04-01
19454;Stevns;2013-05-01
19479;Stevns;2013-06-01
18312;Stevns;2013-07-01
18337;Stevns;2013-08-01
18699;Stevns;2013-09-01
18670;Stevns;2013-10-01
20166;Stevns;2013-11-01
19842;Stevns;2013-12-01
19810;Stevns;2014-01-01
19786;Stevns;2014-02-01
20112;Stevns;2014-03-01
20035;Stevns;2014-04-01
19472;Stevns;2014-05-01
19292;Stevns;2014-06-01
19030;Stevns;2014-07-01
19194;Stevns;2014-08-01
19573;Stevns;2014-09-01
19834;Stevns;2014-10-01
19989;Stevns;2014-11-01
19252;Stevns;2014-12-01
19173;Stevns;2015-01-01
19182;Stevns;2015-02-01
18793;Stevns;2015-03-01
19203;Stevns;2015-04-01
18258;Stevns;2015-05-01
18378;Stevns;2015-06-01
18021;Stevns;2015-07-01
18107;Stevns;2015-08-01
17380;Stevns;2015-09-01
17888;Stevns;2015-10-01
17371;Stevns;2015-11-01
17317;Stevns;2015-12-01
17250;Stevns;2016-01-01
18134;Stevns;2016-02-01
18064;Stevns;2016-03-01
19297;Stevns;2016-04-01
18962;Stevns;2016-05-01
19878;Stevns;2016-06-01
19838;Stevns;2016-07-01
19392;Stevns;2016-08-01
19833;Stevns;2016-09-01
20169;Stevns;2016-10-01
20430;Stevns;2016-11-01
21055;Stevns;2016-12-01
20850;Stevns;2017-01-01
20957;Stevns;2017-02-01
21037;Stevns;2017-03-01
21669;Stevns;2017-04-01
21934;Stevns;2017-05-01
22356;Stevns;2017-06-01
23017;Stevns;2017-07-01
23269;Stevns;2017-08-01
24580;Stevns;2017-09-01
24472;Stevns;2017-10-01
26425;Stevns;2017-11-01
26224;Stevns;2017-12-01
10462;Vordingborg;2004-01-01
9949;Vordingborg;2004-02-01
10419;Vordingborg;2004-03-01
9926;Vordingborg;2004-04-01
10705;Vordingborg;2004-05-01
10993;Vordingborg;2004-06-01
10499;Vordingborg;2004-07-01
11175;Vordingborg;2004-08-01
11640;Vordingborg;2004-09-01
12172;Vordingborg;2004-10-01
12407;Vordingborg;2004-11-01
12272;Vordingborg;2004-12-01
12063;Vordingborg;2005-01-01
11935;Vordingborg;2005-02-01
12066;Vordingborg;2005-03-01
12126;Vordingborg;2005-04-01
12994;Vordingborg;2005-05-01
13339;Vordingborg;2005-06-01
13450;Vordingborg;2005-07-01
13401;Vordingborg;2005-08-01
14065;Vordingborg;2005-09-01
13954;Vordingborg;2005-10-01
14993;Vordingborg;2005-11-01
14856;Vordingborg;2005-12-01
15323;Vordingborg;2006-01-01
15551;Vordingborg;2006-02-01
15581;Vordingborg;2006-03-01
16244;Vordingborg;2006-04-01
16263;Vordingborg;2006-05-01
17242;Vordingborg;2006-06-01
17869;Vordingborg;2006-07-01
18036;Vordingborg;2006-08-01
17474;Vordingborg;2006-09-01
17485;Vordingborg;2006-10-01
18284;Vordingborg;2006-11-01
18494;Vordingborg;2006-12-01
18204;Vordingborg;2007-01-01
18217;Vordingborg;2007-02-01
18632;Vordingborg;2007-03-01
18163;Vordingborg;2007-04-01
18022;Vordingborg;2007-05-01
18138;Vordingborg;2007-06-01
18333;Vordingborg;2007-07-01
17992;Vordingborg;2007-08-01
17947;Vordingborg;2007-09-01
18150;Vordingborg;2007-10-01
17875;Vordingborg;2007-11-01
18071;Vordingborg;2007-12-01
17843;Vordingborg;2008-01-01
18013;Vordingborg;2008-02-01
18040;Vordingborg;2008-03-01
18690;Vordingborg;2008-04-01
18294;Vordingborg;2008-05-01
18454;Vordingborg;2008-06-01
18077;Vordingborg;2008-07-01
17981;Vordingborg;2008-08-01
17837;Vordingborg;2008-09-01
17903;Vordingborg;2008-10-01
17621;Vordingborg;2008-11-01
17433;Vordingborg;2008-12-01
17282;Vordingborg;2009-01-01
16638;Vordingborg;2009-02-01
16397;Vordingborg;2009-03-01
16173;Vordingborg;2009-04-01
16051;Vordingborg;2009-05-01
15706;Vordingborg;2009-06-01
15807;Vordingborg;2009-07-01
15802;Vordingborg;2009-08-01
15789;Vordingborg;2009-09-01
15794;Vordingborg;2009-10-01
15841;Vordingborg;2009-11-01
15628;Vordingborg;2009-12-01
15451;Vordingborg;2010-01-01
15449;Vordingborg;2010-02-01
15495;Vordingborg;2010-03-01
15370;Vordingborg;2010-04-01
15236;Vordingborg;2010-05-01
15249;Vordingborg;2010-06-01
15024;Vordingborg;2010-07-01
14802;Vordingborg;2010-08-01
15173;Vordingborg;2010-09-01
15476;Vordingborg;2010-10-01
15317;Vordingborg;2010-11-01
15340;Vordingborg;2010-12-01
15109;Vordingborg;2011-01-01
15068;Vordingborg;2011-02-01
14898;Vordingborg;2011-03-01
14748;Vordingborg;2011-04-01
15074;Vordingborg;2011-05-01
15004;Vordingborg;2011-06-01
14773;Vordingborg;2011-07-01
14891;Vordingborg;2011-08-01
14827;Vordingborg;2011-09-01
14631;Vordingborg;2011-10-01
14626;Vordingborg;2011-11-01
14480;Vordingborg;2011-12-01
14708;Vordingborg;2012-01-01
14717;Vordingborg;2012-02-01
14544;Vordingborg;2012-03-01
14266;Vordingborg;2012-04-01
14116;Vordingborg;2012-05-01
14185;Vordingborg;2012-06-01
14092;Vordingborg;2012-07-01
13638;Vordingborg;2012-08-01
13586;Vordingborg;2012-09-01
13232;Vordingborg;2012-10-01
13126;Vordingborg;2012-11-01
13103;Vordingborg;2012-12-01
12950;Vordingborg;2013-01-01
12817;Vordingborg;2013-02-01
13068;Vordingborg;2013-03-01
12751;Vordingborg;2013-04-01
12713;Vordingborg;2013-05-01
12720;Vordingborg;2013-06-01
12688;Vordingborg;2013-07-01
12903;Vordingborg;2013-08-01
12994;Vordingborg;2013-09-01
